customer_id,addr_type,province,city,district,detail,is_current,created_at,is_test_data
C00008357,HOME,河南,潮州,普陀,郑路B座,1,2025-01-14 06:20:57,1
C00008357,WORK,河南,潜江,永川,南康网络有限公司办公楼,1,2025-01-14 06:20:57,1
C00008358,HOME,北京,齐齐哈尔,友好,西宁路Z座,1,2025-02-04 07:56:44,1
C00008359,HOME,安徽,西宁,东丽,龙路p座,1,2025-03-20 06:23:39,1
C00008359,WORK,安徽,澳门,南溪,双敏电子网络有限公司办公楼,1,2025-03-20 06:23:39,1
C00008360,HOME,重庆,汕尾,淄川,刘路I座,1,2025-01-14 18:28:14,1
C00008361,HOME,湖南,太原,清河,陈街s座,1,2025-04-22 21:31:14,1
C00008361,WORK,湖南,齐齐哈尔,安次,数字100传媒有限公司办公楼,1,2025-04-22 21:31:14,1
C00008362,HOME,浙江,太原,永川,张街n座,1,2025-01-19 13:43:17,1
C00008362,WORK,浙江,辽阳,江北,东方峻景传媒有限公司办公楼,1,2025-01-19 13:43:17,1
C00008363,HOME,山东,南宁,闵行,西宁街O座,1,2025-02-03 16:34:13,1
C00008364,HOME,辽宁,阜新,大兴,哈尔滨路D座,1,2025-05-07 22:55:44,1
C00008365,HOME,北京,海口,海陵,余街v座,1,2025-06-12 21:41:27,1
C00008365,WORK,北京,六安,锡山,合联电子科技有限公司办公楼,1,2025-06-12 21:41:27,1
C00008366,HOME,江苏,兴城,永川,王路V座,1,2025-04-04 13:13:15,1
C00008366,WORK,江苏,广州,白云,九方网络有限公司办公楼,1,2025-04-04 13:13:15,1
C00008367,HOME,重庆,齐齐哈尔,涪城,甘街L座,1,2025-04-29 20:59:28,1
C00008367,WORK,重庆,呼和浩特,滨城,泰麒麟传媒有限公司办公楼,1,2025-04-29 20:59:28,1
C00008368,HOME,江西,辽阳,涪城,汕尾街u座,1,2025-04-28 12:11:00,1
C00008368,WORK,江西,杭州,秀英,天开信息有限公司办公楼,1,2025-04-28 12:11:00,1
C00008369,HOME,四川,惠州,闵行,东莞路H座,1,2025-03-15 20:45:15,1
C00008369,WORK,四川,潮州,和平,凌颖信息传媒有限公司办公楼,1,2025-03-15 20:45:15,1
C00008370,HOME,吉林,潮州,闵行,上海街c座,1,2025-02-14 06:00:09,1
C00008370,WORK,吉林,北镇,友好,维旺明科技有限公司办公楼,1,2025-02-14 06:00:09,1
C00008371,HOME,湖南,郑州,山亭,刘路q座,1,2025-05-31 18:15:21,1
C00008371,WORK,湖南,阜新,门头沟,天开网络有限公司办公楼,1,2025-05-31 18:15:21,1
C00008372,HOME,浙江,柳州,吉区,六安街Y座,1,2025-06-09 00:35:14,1
C00008372,WORK,浙江,济南,清浦,商软冠联网络有限公司办公楼,1,2025-06-09 00:35:14,1
C00008373,HOME,北京,柳州,黄浦,石街J座,1,2025-05-02 22:19:45,1
C00008373,WORK,北京,长沙,南长,易动力网络有限公司办公楼,1,2025-05-02 22:19:45,1
C00008374,HOME,江苏,潜江,孝南,申路i座,1,2025-01-06 13:50:56,1
C00008374,WORK,江苏,台北,沙湾,雨林木风计算机科技有限公司办公楼,1,2025-01-06 13:50:56,1
C00008375,HOME,广东,张家港,牧野,辛集街m座,1,2025-01-08 13:44:46,1
C00008376,HOME,北京,六安,高港,嘉禾街W座,1,2025-04-14 12:32:16,1
C00008376,WORK,北京,海口,城东,恒聪百汇信息有限公司办公楼,1,2025-04-14 12:32:16,1
C00008377,HOME,福建,海门,金平,文街G座,1,2025-04-18 18:25:52,1
C00008377,WORK,福建,郑州,上街,鸿睿思博信息有限公司办公楼,1,2025-04-18 18:25:52,1
C00008378,HOME,广东,沈阳,高港,李路w座,1,2025-04-13 22:24:15,1
C00008378,WORK,广东,南昌,魏都,华成育卓网络有限公司办公楼,1,2025-04-13 22:24:15,1
C00008379,HOME,湖南,成都,高港,澳门街v座,1,2025-01-08 20:16:19,1
C00008380,HOME,广东,西宁,沈北新,淮安路f座,1,2025-02-11 22:30:55,1
C00008380,WORK,广东,海口,锡山,泰麒麟传媒有限公司办公楼,1,2025-02-11 22:30:55,1
C00008381,HOME,湖北,海口,大东,卫路B座,1,2025-01-28 23:49:37,1
C00008382,HOME,吉林,巢湖,西夏,樊街O座,1,2025-01-07 12:17:05,1
C00008383,HOME,安徽,海口,江北,王街s座,1,2025-05-06 12:51:33,1
C00008383,WORK,安徽,南京,上街,维涛科技有限公司办公楼,1,2025-05-06 12:51:33,1
C00008384,HOME,四川,兴安盟,华龙,练路v座,1,2025-04-19 12:44:52,1
C00008384,WORK,四川,宜都,萧山,雨林木风计算机网络有限公司办公楼,1,2025-04-19 12:44:52,1
C00008385,HOME,辽宁,南昌,金平,孙街F座,1,2025-01-30 12:35:47,1
C00008386,HOME,辽宁,昆明,萧山,西宁路w座,1,2025-01-20 13:10:31,1
C00008386,WORK,辽宁,辛集,浔阳,超艺传媒有限公司办公楼,1,2025-01-20 13:10:31,1
C00008387,HOME,云南,马鞍山,沈北新,兴安盟路X座,1,2025-01-08 21:12:27,1
C00008388,HOME,河南,嘉禾,滨城,巢湖路G座,1,2025-01-17 18:37:13,1
C00008388,WORK,河南,汕尾,海陵,晖来计算机信息有限公司办公楼,1,2025-01-17 18:37:13,1
C00008389,HOME,山东,邯郸,普陀,西安路f座,1,2025-01-12 16:02:56,1
C00008389,WORK,山东,长沙,白云,通际名联网络有限公司办公楼,1,2025-01-12 16:02:56,1
C00008390,HOME,湖北,北京,南溪,曹路w座,1,2025-01-22 13:42:32,1
C00008390,WORK,湖北,深圳,高坪,易动力传媒有限公司办公楼,1,2025-01-22 13:42:32,1
C00008391,HOME,湖南,兴安盟,房山,邯郸街s座,1,2025-02-11 20:55:46,1
C00008391,WORK,湖南,南京,沈北新,巨奥信息有限公司办公楼,1,2025-02-11 20:55:46,1
C00008392,HOME,四川,通辽,花溪,宜都街X座,1,2025-02-04 16:03:46,1
C00008393,HOME,福建,长春,友好,任街e座,1,2025-01-22 12:01:40,1
C00008393,WORK,福建,惠州,魏都,良诺网络有限公司办公楼,1,2025-01-22 12:01:40,1
C00008394,HOME,四川,兴城,海陵,哈尔滨街d座,1,2025-02-10 21:26:41,1
C00008395,HOME,河南,梧州,门头沟,西安路t座,1,2025-04-26 12:03:35,1
C00008395,WORK,河南,沈阳,江北,MBP软件传媒有限公司办公楼,1,2025-04-26 12:03:35,1
C00008396,HOME,重庆,广州,安次,胡街s座,1,2025-02-12 22:05:33,1
C00008396,WORK,重庆,太原,龙潭,佳禾信息有限公司办公楼,1,2025-02-12 22:05:33,1
C00008397,HOME,河北,合山,新城,陈路N座,1,2025-05-04 21:06:52,1
C00008397,WORK,河北,潮州,清浦,开发区世创传媒有限公司办公楼,1,2025-05-04 21:06:52,1
C00008398,HOME,陕西,兴城,蓟州,杨街b座,1,2025-01-23 21:30:03,1
C00008398,WORK,陕西,马鞍山,城北,襄樊地球村网络有限公司办公楼,1,2025-01-23 21:30:03,1
C00008399,HOME,辽宁,嘉禾,合川,叶街s座,1,2025-03-17 22:31:01,1
C00008400,HOME,四川,张家港,丰都,天津街S座,1,2025-02-02 21:25:52,1
C00008401,HOME,广东,六盘水,金平,张街t座,1,2025-01-10 12:42:55,1
C00008401,WORK,广东,潮州,朝阳,盟新传媒有限公司办公楼,1,2025-01-10 12:42:55,1
C00008402,HOME,浙江,合山,合川,台北街H座,1,2025-01-22 20:08:30,1
C00008403,HOME,江苏,合肥,永川,王路U座,1,2025-05-02 23:16:42,1
C00008404,HOME,湖南,成都,西夏,兰州路L座,1,2025-03-18 18:28:53,1
C00008404,WORK,湖南,巢湖,牧野,雨林木风计算机传媒有限公司办公楼,1,2025-03-18 18:28:53,1
C00008405,HOME,四川,济南,黄浦,兴城街N座,1,2025-01-01 21:55:49,1
C00008405,WORK,四川,阜新,沙市,超艺信息有限公司办公楼,1,2025-01-01 21:55:49,1
C00008406,HOME,河南,哈尔滨,海港,西安街j座,1,2025-02-15 07:47:09,1
C00008406,WORK,河南,郑州,白云,恩悌科技有限公司办公楼,1,2025-02-15 07:47:09,1
C00008407,HOME,重庆,哈尔滨,华龙,柳州路R座,1,2025-05-16 11:31:48,1
C00008407,WORK,重庆,南京,锡山,鑫博腾飞网络有限公司办公楼,1,2025-05-16 11:31:48,1
C00008408,HOME,河南,石家庄,双滦,和街G座,1,2025-01-04 22:18:03,1
C00008408,WORK,河南,长春,徐汇,明腾信息有限公司办公楼,1,2025-01-04 22:18:03,1
C00008409,HOME,北京,天津,南长,罗街r座,1,2025-01-22 12:45:13,1
C00008409,WORK,北京,梧州,大兴,万迅电脑信息有限公司办公楼,1,2025-01-22 12:45:13,1
C00008410,HOME,广东,呼和浩特,南湖,马鞍山路w座,1,2025-03-18 14:40:51,1
C00008411,HOME,河北,长春,浔阳,李街l座,1,2025-06-04 20:13:27,1
C00008412,HOME,江苏,辛集,六枝特,呼和浩特路X座,1,2025-02-01 22:27:10,1
C00008413,HOME,河北,成都,闵行,范路f座,1,2025-02-23 22:26:10,1
C00008413,WORK,河北,西宁,城东,泰麒麟传媒有限公司办公楼,1,2025-02-23 22:26:10,1
C00008414,HOME,北京,乌鲁木齐,双滦,温街J座,1,2025-01-09 13:12:00,1
C00008415,HOME,江苏,哈尔滨,高港,沈阳街f座,1,2025-02-08 22:30:52,1
C00008416,HOME,湖北,合肥,秀英,罗街H座,1,2025-02-05 22:44:59,1
C00008416,WORK,湖北,南昌,平山,良诺传媒有限公司办公楼,1,2025-02-05 22:44:59,1
C00008417,HOME,广东,阜新,城北,马鞍山街u座,1,2025-01-15 13:20:47,1
C00008417,WORK,广东,佛山,新城,华远软件网络有限公司办公楼,1,2025-01-15 13:20:47,1
C00008418,HOME,湖北,齐齐哈尔,门头沟,杨街U座,1,2025-04-02 19:43:14,1
C00008419,HOME,陕西,北京,南湖,汕尾街w座,1,2025-02-08 21:28:17,1
C00008420,HOME,河南,贵阳,海港,贵阳街o座,1,2025-05-02 22:15:25,1
C00008421,HOME,浙江,永安,华龙,石家庄街M座,1,2025-02-05 09:57:39,1
C00008421,WORK,浙江,西宁,淄川,晖来计算机传媒有限公司办公楼,1,2025-02-05 09:57:39,1
C00008422,HOME,河南,六盘水,沙市,苏街U座,1,2025-05-16 22:42:57,1
C00008422,WORK,河南,南宁,萧山,信诚致远信息有限公司办公楼,1,2025-05-16 22:42:57,1
C00008423,HOME,辽宁,深圳,黄浦,六安路j座,1,2025-04-08 17:54:14,1
C00008424,HOME,湖南,太原,南溪,南宁街O座,1,2025-01-28 12:44:41,1
C00008424,WORK,湖南,上海,长寿,凌云信息有限公司办公楼,1,2025-01-28 12:44:41,1
C00008425,HOME,云南,重庆,沈河,唐街J座,1,2025-01-27 13:30:37,1
C00008426,HOME,湖南,上海,沈河,通辽街H座,1,2025-02-01 01:47:43,1
C00008426,WORK,湖南,海门,金平,迪摩信息有限公司办公楼,1,2025-02-01 01:47:43,1
C00008427,HOME,上海,香港,长寿,六盘水路g座,1,2025-03-06 12:43:04,1
C00008428,HOME,山东,西安,东丽,淮安街H座,1,2025-02-15 17:43:58,1
C00008428,WORK,山东,北京,花溪,中建创业信息有限公司办公楼,1,2025-02-15 17:43:58,1
C00008429,HOME,山东,潜江,沙市,周路Z座,1,2025-03-22 18:28:56,1
C00008430,HOME,福建,阜新,朝阳,王路B座,1,2025-05-17 18:12:25,1
C00008431,HOME,广东,荆门,秀英,北京路g座,1,2025-01-05 16:50:24,1
C00008432,HOME,湖北,太原,璧山,邬路S座,1,2025-02-03 18:53:19,1
C00008433,HOME,北京,六盘水,长寿,澳门街T座,1,2025-02-09 20:03:22,1
C00008434,HOME,湖北,石家庄,孝南,赖街J座,1,2025-03-07 22:54:24,1
C00008435,HOME,江苏,合山,清城,永安路m座,1,2025-06-16 21:01:08,1
C00008436,HOME,陕西,嘉禾,秀英,杨街L座,1,2025-03-28 22:51:14,1
C00008437,HOME,湖南,惠州,高港,王街N座,1,2025-01-23 13:44:35,1
C00008437,WORK,湖南,重庆,花溪,天益传媒有限公司办公楼,1,2025-01-23 13:44:35,1
C00008438,HOME,安徽,通辽,大兴,兴安盟路W座,1,2025-04-08 13:43:02,1
C00008439,HOME,黑龙江,张家港,滨城,潮州路N座,1,2025-03-10 01:22:14,1
C00008439,WORK,黑龙江,通辽,永川,创联世纪传媒有限公司办公楼,1,2025-03-10 01:22:14,1
C00008440,HOME,浙江,太原,永川,南宁路S座,1,2025-05-21 12:47:26,1
C00008440,WORK,浙江,南京,吉区,富罳传媒有限公司办公楼,1,2025-05-21 12:47:26,1
C00008441,HOME,浙江,昆明,长寿,柳州路g座,1,2025-05-24 21:53:08,1
C00008441,WORK,浙江,兴城,沈北新,富罳科技有限公司办公楼,1,2025-05-24 21:53:08,1
C00008442,HOME,河南,贵阳,清浦,潮州路x座,1,2025-02-05 22:37:34,1
C00008443,HOME,湖南,长沙,平山,张街h座,1,2025-04-20 07:39:29,1
C00008443,WORK,湖南,张家港,白云,华成育卓传媒有限公司办公楼,1,2025-04-20 07:39:29,1
C00008444,HOME,福建,东莞,魏都,嘉禾路p座,1,2025-03-16 12:03:46,1
C00008444,WORK,福建,拉萨,花溪,创汇网络有限公司办公楼,1,2025-03-16 12:03:46,1
C00008445,HOME,山东,昆明,徐汇,哈尔滨街F座,1,2025-05-04 13:11:20,1
C00008446,HOME,江苏,马鞍山,门头沟,戴路N座,1,2025-01-29 10:44:44,1
C00008446,WORK,江苏,济南,南湖,思优网络有限公司办公楼,1,2025-01-29 10:44:44,1
C00008447,HOME,安徽,北镇,大兴,太原街w座,1,2025-01-29 16:46:44,1
C00008447,WORK,安徽,海门,牧野,鑫博腾飞传媒有限公司办公楼,1,2025-01-29 16:46:44,1
C00008448,HOME,北京,荆门,龙潭,张家港路n座,1,2025-03-20 13:33:05,1
C00008449,HOME,山东,沈阳,魏都,马鞍山街P座,1,2025-05-06 12:45:26,1
C00008450,HOME,吉林,上海,梁平,刘街a座,1,2025-05-01 18:28:45,1
C00008450,WORK,吉林,兴安盟,龙潭,飞利信传媒有限公司办公楼,1,2025-05-01 18:28:45,1
C00008451,HOME,江西,深圳,永川,赖街E座,1,2025-01-31 21:28:57,1
C00008452,HOME,广东,齐齐哈尔,花溪,台北街W座,1,2025-01-07 12:28:09,1
C00008453,HOME,北京,惠州,静安,何路w座,1,2025-05-12 13:05:22,1
C00008453,WORK,北京,石家庄,怀柔,精芯科技有限公司办公楼,1,2025-05-12 13:05:22,1
C00008454,HOME,河南,澳门,沈北新,李街s座,1,2025-04-14 21:58:57,1
C00008455,HOME,广东,石家庄,海陵,六安街k座,1,2025-01-20 01:18:32,1
C00008455,WORK,广东,台北,清河,华远软件传媒有限公司办公楼,1,2025-01-20 01:18:32,1
C00008456,HOME,广东,邯郸,城东,西安街D座,1,2025-03-25 19:22:53,1
C00008456,WORK,广东,天津,魏都,通际名联传媒有限公司办公楼,1,2025-03-25 19:22:53,1
C00008457,HOME,山东,潮州,合川,王路C座,1,2025-06-05 16:01:15,1
C00008458,HOME,重庆,沈阳,合川,福州路I座,1,2025-01-11 18:49:09,1
C00008458,WORK,重庆,荆门,秀英,兰金电子科技有限公司办公楼,1,2025-01-11 18:49:09,1
C00008459,HOME,河南,成都,璧山,兰州街e座,1,2025-01-27 08:12:08,1
C00008460,HOME,江苏,福州,沙湾,哈尔滨路p座,1,2025-03-28 20:14:20,1
C00008460,WORK,江苏,南京,东城,精芯传媒有限公司办公楼,1,2025-03-28 20:14:20,1
C00008461,HOME,辽宁,西宁,南长,韦路X座,1,2025-01-08 15:39:13,1
C00008461,WORK,辽宁,银川,静安,图龙信息信息有限公司办公楼,1,2025-01-08 15:39:13,1
C00008462,HOME,江西,永安,清河,汕尾街M座,1,2025-02-13 21:17:52,1
C00008462,WORK,江西,东莞,高坪,维涛网络有限公司办公楼,1,2025-02-13 21:17:52,1
C00008463,HOME,河南,南昌,高明,合山街h座,1,2025-01-08 23:14:52,1
C00008464,HOME,河南,汕尾,安次,台北街E座,1,2025-04-30 22:53:15,1
C00008465,HOME,云南,大冶,牧野,郭街I座,1,2025-03-14 17:40:23,1
C00008466,HOME,湖南,哈尔滨,闵行,银川路j座,1,2025-01-01 21:56:26,1
C00008466,WORK,湖南,沈阳,大东,戴硕电子科技有限公司办公楼,1,2025-01-01 21:56:26,1
C00008467,HOME,湖南,呼和浩特,浔阳,惠州街i座,1,2025-03-23 15:33:23,1
C00008468,HOME,广东,银川,翔安,白街Y座,1,2025-01-03 12:18:32,1
C00008469,HOME,河南,太原,山亭,巢湖街C座,1,2025-01-14 21:22:49,1
C00008469,WORK,河南,辛集,普陀,快讯传媒有限公司办公楼,1,2025-01-14 21:22:49,1
C00008470,HOME,广东,石家庄,秀英,柳州路M座,1,2025-04-07 09:41:54,1
C00008470,WORK,广东,长春,东丽,昊嘉科技有限公司办公楼,1,2025-04-07 09:41:54,1
C00008471,HOME,浙江,深圳,涪城,高街F座,1,2025-05-09 11:22:12,1
C00008472,HOME,广东,佛山,大东,杨路R座,1,2025-03-26 20:54:59,1
C00008473,HOME,江西,台北,花溪,梧州路U座,1,2025-01-19 16:29:04,1
C00008474,HOME,河南,天津,山亭,郭街s座,1,2025-01-10 22:08:32,1
C00008475,HOME,北京,长春,浔阳,苗街O座,1,2025-06-09 13:14:30,1
C00008476,HOME,河南,荆门,白云,六盘水街Q座,1,2025-02-11 18:47:02,1
C00008477,HOME,江苏,上海,普陀,乌鲁木齐路o座,1,2025-01-31 19:22:12,1
C00008477,WORK,江苏,惠州,璧山,恒聪百汇科技有限公司办公楼,1,2025-01-31 19:22:12,1
C00008478,HOME,河南,郑州,海陵,永安路v座,1,2025-01-26 13:49:51,1
C00008478,WORK,河南,六安,魏都,合联电子信息有限公司办公楼,1,2025-01-26 13:49:51,1
C00008479,HOME,广东,北镇,高坪,杨街Y座,1,2025-01-20 20:55:01,1
C00008479,WORK,广东,嘉禾,合川,群英网络有限公司办公楼,1,2025-01-20 20:55:01,1
C00008480,HOME,河北,澳门,上街,徐路W座,1,2025-04-10 11:18:49,1
C00008481,HOME,黑龙江,马鞍山,清浦,袁路d座,1,2025-04-06 13:31:40,1
C00008481,WORK,黑龙江,大冶,梁平,浙大万朋科技有限公司办公楼,1,2025-04-06 13:31:40,1
C00008482,HOME,福建,合肥,长寿,谢路W座,1,2025-03-30 13:56:45,1
C00008483,HOME,辽宁,佛山,高港,王路E座,1,2025-05-07 12:13:24,1
C00008484,HOME,河北,银川,朝阳,贾街y座,1,2025-02-15 21:14:46,1
C00008484,WORK,河北,北镇,淄川,华成育卓传媒有限公司办公楼,1,2025-02-15 21:14:46,1
C00008485,HOME,河南,西宁,城北,任路j座,1,2025-03-10 13:43:50,1
C00008485,WORK,河南,南昌,崇文,恒聪百汇信息有限公司办公楼,1,2025-03-10 13:43:50,1
C00008486,HOME,山东,武汉,南湖,广州路l座,1,2025-04-29 12:46:54,1
C00008486,WORK,山东,阜新,房山,时刻网络有限公司办公楼,1,2025-04-29 12:46:54,1
C00008487,HOME,四川,长沙,闵行,昆明路h座,1,2025-03-31 21:55:11,1
C00008488,HOME,上海,嘉禾,大东,荆门街Z座,1,2025-03-27 12:12:27,1
C00008488,WORK,上海,太原,房山,佳禾网络有限公司办公楼,1,2025-03-27 12:12:27,1
C00008489,HOME,山东,荆门,锡山,东莞路K座,1,2025-01-17 01:16:43,1
C00008489,WORK,山东,六盘水,沈北新,银嘉科技有限公司办公楼,1,2025-01-17 01:16:43,1
C00008490,HOME,江苏,武汉,黄浦,关岭路c座,1,2025-04-19 10:19:39,1
C00008490,WORK,江苏,兴城,友好,凌云信息有限公司办公楼,1,2025-04-19 10:19:39,1
C00008491,HOME,广东,长沙,华龙,唐路Q座,1,2025-06-06 13:26:31,1
C00008492,HOME,河南,合肥,牧野,刘路u座,1,2025-01-13 21:33:07,1
C00008492,WORK,河南,福州,华龙,超艺科技有限公司办公楼,1,2025-01-13 21:33:07,1
C00008493,HOME,浙江,西安,崇文,兴安盟街T座,1,2025-01-28 16:32:19,1
C00008493,WORK,浙江,海门,蓟州,精芯科技有限公司办公楼,1,2025-01-28 16:32:19,1
C00008494,HOME,河南,太原,安次,西安路V座,1,2025-02-07 13:17:48,1
C00008495,HOME,云南,兴城,涪城,李街c座,1,2025-04-07 23:06:54,1
C00008496,HOME,黑龙江,潜江,海港,合肥街Z座,1,2025-02-04 22:03:44,1
C00008496,WORK,黑龙江,南昌,友好,襄樊地球村传媒有限公司办公楼,1,2025-02-04 22:03:44,1
C00008497,HOME,江苏,淮安,秀英,孙街d座,1,2025-01-25 20:00:00,1
C00008498,HOME,河南,宁德,魏都,迟路I座,1,2025-02-07 19:41:21,1
C00008498,WORK,河南,嘉禾,安次,新宇龙信息信息有限公司办公楼,1,2025-02-07 19:41:21,1
C00008499,HOME,湖北,汕尾,静安,王路T座,1,2025-05-16 22:38:57,1
C00008499,WORK,湖北,福州,双滦,商软冠联科技有限公司办公楼,1,2025-05-16 22:38:57,1
C00008500,HOME,重庆,深圳,东丽,南宁街z座,1,2025-02-08 21:53:02,1
C00008500,WORK,重庆,潜江,永川,易动力网络有限公司办公楼,1,2025-02-08 21:53:02,1
C00008501,HOME,广东,六盘水,淄川,尹街J座,1,2025-02-15 15:41:54,1
C00008502,HOME,浙江,重庆,闵行,徐街d座,1,2025-02-01 14:46:48,1
C00008503,HOME,黑龙江,合山,江北,成都路E座,1,2025-02-02 13:02:25,1
C00008504,HOME,湖南,哈尔滨,长寿,安街s座,1,2025-01-06 14:31:24,1
C00008504,WORK,湖南,辽阳,丰都,信诚致远科技有限公司办公楼,1,2025-01-06 14:31:24,1
C00008505,HOME,河南,合肥,萧山,高街e座,1,2025-01-23 09:42:38,1
C00008506,HOME,湖北,济南,梁平,吴路M座,1,2025-06-23 13:17:40,1
C00008507,HOME,河南,北镇,清河,梧州路n座,1,2025-04-17 12:51:22,1
C00008507,WORK,河南,长春,孝南,四通科技有限公司办公楼,1,2025-04-17 12:51:22,1
C00008508,HOME,江苏,南京,沙湾,刘街e座,1,2025-06-04 12:36:12,1
C00008508,WORK,江苏,澳门,高明,新格林耐特网络有限公司办公楼,1,2025-06-04 12:36:12,1
C00008509,HOME,江苏,兴安盟,浔阳,戴路q座,1,2025-05-15 21:58:12,1
C00008510,HOME,浙江,天津,沙湾,上海路l座,1,2025-01-29 16:47:28,1
C00008510,WORK,浙江,汕尾,清城,明腾信息有限公司办公楼,1,2025-01-29 16:47:28,1
C00008511,HOME,辽宁,六安,璧山,北京路J座,1,2025-02-05 22:30:27,1
C00008512,HOME,河南,通辽,新城,杨街Q座,1,2025-05-22 12:48:32,1
C00008512,WORK,河南,东莞,长寿,时刻传媒有限公司办公楼,1,2025-05-22 12:48:32,1
C00008513,HOME,四川,济南,徐汇,兰州路M座,1,2025-01-01 15:57:09,1
C00008513,WORK,四川,长春,南湖,迪摩信息有限公司办公楼,1,2025-01-01 15:57:09,1
C00008514,HOME,福建,济南,南溪,杭州路C座,1,2025-05-18 00:47:37,1
C00008515,HOME,河南,佛山,黄浦,宜都街J座,1,2025-01-16 12:10:15,1
C00008515,WORK,河南,杭州,东城,快讯传媒有限公司办公楼,1,2025-01-16 12:10:15,1
C00008516,HOME,广东,哈尔滨,牧野,郑州街Q座,1,2025-06-06 16:22:18,1
C00008516,WORK,广东,上海,大兴,昊嘉网络有限公司办公楼,1,2025-06-06 16:22:18,1
C00008517,HOME,陕西,兰州,高港,东莞路d座,1,2025-01-08 10:40:16,1
C00008517,WORK,陕西,嘉禾,高坪,昊嘉信息有限公司办公楼,1,2025-01-08 10:40:16,1
C00008518,HOME,广东,南宁,东城,董街P座,1,2025-01-17 00:58:15,1
C00008518,WORK,广东,汕尾,合川,明腾传媒有限公司办公楼,1,2025-01-17 00:58:15,1
C00008519,HOME,湖北,澳门,友好,李街t座,1,2025-06-06 20:56:44,1
C00008519,WORK,湖北,郑州,清浦,商软冠联科技有限公司办公楼,1,2025-06-06 20:56:44,1
C00008520,HOME,广东,拉萨,江北,嘉禾街P座,1,2025-03-11 14:07:18,1
C00008521,HOME,河南,大冶,高明,展路t座,1,2025-03-23 12:21:04,1
C00008521,WORK,河南,台北,牧野,同兴万点网络有限公司办公楼,1,2025-03-23 12:21:04,1
C00008522,HOME,河北,北镇,白云,赵街p座,1,2025-01-18 18:49:58,1
C00008523,HOME,北京,南京,清河,银川街O座,1,2025-02-01 20:40:37,1
C00008524,HOME,江苏,昆明,花溪,阎路v座,1,2025-02-28 01:43:01,1
C00008525,HOME,湖南,呼和浩特,静安,永安路e座,1,2025-04-27 20:27:19,1
C00008526,HOME,湖北,上海,崇文,台北路w座,1,2025-02-14 20:17:17,1
C00008527,HOME,湖南,巢湖,锡山,天津街N座,1,2025-02-04 22:36:58,1
C00008528,HOME,安徽,武汉,合川,刘路S座,1,2025-02-10 12:03:35,1
C00008528,WORK,安徽,南宁,梁平,浙大万朋网络有限公司办公楼,1,2025-02-10 12:03:35,1
C00008529,HOME,山东,佛山,门头沟,孙路A座,1,2025-04-05 12:48:08,1
C00008530,HOME,黑龙江,贵阳,门头沟,张家港路i座,1,2025-03-31 22:03:54,1
C00008531,HOME,广东,西宁,翔安,张路N座,1,2025-01-20 01:32:41,1
C00008532,HOME,四川,辽阳,沈北新,方路x座,1,2025-05-14 12:02:13,1
C00008533,HOME,江苏,张家港,西夏,刘路W座,1,2025-02-10 20:45:52,1
C00008533,WORK,江苏,阜新,闵行,创联世纪网络有限公司办公楼,1,2025-02-10 20:45:52,1
C00008534,HOME,湖南,杭州,和平,朱路b座,1,2025-02-13 13:32:24,1
C00008534,WORK,湖南,成都,沈北新,彩虹传媒有限公司办公楼,1,2025-02-13 13:32:24,1
C00008535,HOME,山东,辛集,海港,王路n座,1,2025-01-04 14:00:06,1
C00008536,HOME,河南,辛集,永川,长春路Z座,1,2025-02-07 20:35:02,1
C00008536,WORK,河南,淮安,黄浦,新宇龙信息传媒有限公司办公楼,1,2025-02-07 20:35:02,1
C00008537,HOME,广东,南昌,城北,贵阳路o座,1,2025-01-18 12:23:15,1
C00008538,HOME,福建,六安,东城,金街t座,1,2025-02-06 12:54:28,1
C00008538,WORK,福建,拉萨,南溪,太极信息有限公司办公楼,1,2025-02-06 12:54:28,1
C00008539,HOME,江苏,台北,秀英,张路Y座,1,2025-04-10 13:54:07,1
C00008540,HOME,广东,重庆,花溪,邓路S座,1,2025-02-11 13:33:47,1
C00008540,WORK,广东,太原,门头沟,彩虹网络有限公司办公楼,1,2025-02-11 13:33:47,1
C00008541,HOME,陕西,梧州,蓟州,王路V座,1,2025-01-26 07:40:06,1
C00008541,WORK,陕西,关岭,西峰,佳禾传媒有限公司办公楼,1,2025-01-26 07:40:06,1
C00008542,HOME,河南,通辽,牧野,兴安盟街T座,1,2025-04-10 18:04:21,1
C00008543,HOME,广东,深圳,清城,甘街J座,1,2025-02-24 10:30:49,1
C00008543,WORK,广东,深圳,翔安,联通时科信息有限公司办公楼,1,2025-02-24 10:30:49,1
C00008544,HOME,江苏,宜都,山亭,吴街f座,1,2025-01-01 22:19:31,1
C00008544,WORK,江苏,长春,东城,创亿网络有限公司办公楼,1,2025-01-01 22:19:31,1
C00008545,HOME,云南,兴安盟,永川,贵阳街f座,1,2025-03-22 15:44:07,1
C00008545,WORK,云南,杭州,璧山,恩悌信息有限公司办公楼,1,2025-03-22 15:44:07,1
C00008546,HOME,河北,梧州,普陀,宋街q座,1,2025-05-14 12:40:55,1
C00008546,WORK,河北,乌鲁木齐,海陵,浦华众城科技有限公司办公楼,1,2025-05-14 12:40:55,1
C00008547,HOME,重庆,香港,大兴,王路h座,1,2025-05-13 12:50:57,1
C00008547,WORK,重庆,六安,清河,万迅电脑科技有限公司办公楼,1,2025-05-13 12:50:57,1
