customer_id,name,gender,birth_date,age,education,marital,occupation,monthly_income,reg_channel,reg_time,status,is_test_data
C00007004,郑琴,2,1990-09-16,35,初中,未婚,公司职员,11054.11,TENCENT_AD,2025-06-09 01:07:19,ACTIVE,1
C00007005,钟璐,1,1986-09-04,39,本科,未婚,自由职业,21619.29,BYTEDANCE_AD,2025-04-11 22:14:23,ACTIVE,1
C00007006,阮秀云,1,1996-11-11,29,硕士,已婚,自由职业,7401.84,KUAISHOU_AD,2025-01-22 10:08:02,ACTIVE,1
C00007007,朱璐,2,2000-08-23,25,大专,离异,运营/客服,6592.35,TENCENT_AD,2025-04-14 07:26:53,ACTIVE,1
C00007008,梁飞,2,1992-06-16,33,本科,未婚,销售,8536.77,TENCENT_AD,2025-04-06 12:41:22,ACTIVE,1
C00007009,周桂荣,1,1977-02-05,48,大专,未婚,工人,7640.41,BAIDU_SEM,2025-02-19 12:44:55,ACTIVE,1
C00007010,王桂珍,2,1997-12-28,28,高中,未婚,个体经营者,8818.80,WECHAT_MP,2025-04-29 20:57:32,ACTIVE,1
C00007011,徐志强,2,1989-02-08,36,本科,已婚,个体经营者,27159.16,BAIDU_SEM,2025-01-29 22:53:30,ACTIVE,1
C00007012,李亮,2,1988-12-05,37,硕士,未婚,教师,7106.60,TENCENT_AD,2025-01-15 12:26:04,ACTIVE,1
C00007013,孔雷,2,1988-09-22,37,硕士,已婚,运营/客服,5151.69,PARTNER_MALL,2025-01-29 12:04:33,ACTIVE,1
C00007014,郭飞,1,2000-02-22,25,高中,已婚,公务员,11892.26,TENCENT_AD,2025-02-25 18:24:15,ACTIVE,1
C00007015,龙建华,2,2002-04-14,23,大专,未婚,医生/护士,5019.22,APP_ORG,2025-04-15 12:10:52,ACTIVE,1
C00007016,侯春梅,1,1988-08-01,37,本科,已婚,学生,1424.08,BAIDU_SEM,2025-05-15 23:26:24,ACTIVE,1
C00007017,李玉,1,2002-09-18,23,硕士,离异,工程师,10693.13,BAIDU_SEM,2025-02-13 11:28:30,ACTIVE,1
C00007018,郑海燕,1,2005-03-17,20,本科,已婚,工程师,17100.55,H5_PROMO,2025-01-13 01:26:08,ACTIVE,1
C00007019,孙莹,2,1993-05-19,32,硕士,已婚,工人,3351.28,APP_ORG,2025-02-07 14:55:15,ACTIVE,1
C00007020,兰桂芝,1,1984-06-23,41,大专,已婚,工程师,14979.74,KUAISHOU_AD,2025-01-16 17:13:44,ACTIVE,1
C00007021,宁琴,1,1986-10-16,39,高中,未婚,学生,1065.81,PARTNER_BANK1,2025-04-05 10:03:08,ACTIVE,1
C00007022,马欣,2,1993-11-16,32,硕士,已婚,教师,9078.27,BYTEDANCE_AD,2025-01-17 09:45:42,ACTIVE,1
C00007023,张畅,1,1983-09-21,42,本科,已婚,医生/护士,8556.21,BAIDU_SEM,2025-04-08 22:45:41,ACTIVE,1
C00007024,沈红霞,2,1993-02-13,32,硕士,未婚,医生/护士,14365.27,BAIDU_SEM,2025-05-20 22:28:11,ACTIVE,1
C00007025,杨云,1,1985-05-27,40,高中,离异,个体经营者,4067.74,APP_ORG,2025-04-07 22:50:59,ACTIVE,1
C00007026,朱秀兰,1,1997-06-17,28,大专,未婚,教师,11929.29,APP_ORG,2025-05-06 22:09:56,ACTIVE,1
C00007027,李红,1,1991-01-14,34,高中,已婚,运营/客服,8760.90,TENCENT_AD,2025-05-10 12:15:33,ACTIVE,1
C00007028,冯宁,1,1996-11-26,29,大专,未婚,自由职业,7768.05,APP_ORG,2025-01-14 17:28:31,ACTIVE,1
C00007029,王鑫,1,2001-05-19,24,硕士,已婚,学生,2703.64,APP_ORG,2025-03-09 15:30:19,ACTIVE,1
C00007030,温秀兰,1,1997-11-18,28,本科,已婚,医生/护士,16905.41,APP_ORG,2025-01-15 21:52:06,ACTIVE,1
C00007031,陈成,1,2006-03-25,19,本科,未婚,销售,15109.76,BYTEDANCE_AD,2025-03-16 18:37:25,ACTIVE,1
C00007032,程勇,1,1983-02-24,42,大专,已婚,医生/护士,6377.34,TENCENT_AD,2025-04-29 22:27:37,ACTIVE,1
C00007033,周娜,2,1987-06-10,38,大专,已婚,自由职业,23388.19,REFERRAL,2025-01-27 20:50:28,ACTIVE,1
C00007034,姜凤兰,2,1988-10-05,37,高中,已婚,工程师,23562.81,BYTEDANCE_AD,2025-03-10 12:09:52,ACTIVE,1
C00007035,夏玉,2,1996-03-22,29,本科,已婚,学生,2894.08,TENCENT_AD,2025-03-06 13:21:20,ACTIVE,1
C00007036,吕柳,2,1996-09-25,29,本科,未婚,销售,14476.71,APP_ORG,2025-01-28 22:06:39,ACTIVE,1
C00007037,贺军,2,1994-02-12,31,高中,已婚,公务员,11883.33,KUAISHOU_AD,2025-04-25 19:10:48,ACTIVE,1
C00007038,刘建平,1,2004-11-19,21,大专,已婚,公务员,6066.70,KUAISHOU_AD,2025-01-07 22:17:21,ACTIVE,1
C00007039,陈娟,2,1987-06-23,38,硕士,已婚,学生,2614.81,H5_PROMO,2025-01-01 01:07:27,ACTIVE,1
C00007040,陈婷婷,1,2002-11-02,23,本科,已婚,运营/客服,10016.68,BYTEDANCE_AD,2025-01-10 11:15:11,ACTIVE,1
C00007041,倪红,2,1985-06-15,40,初中,未婚,公司职员,5457.89,BAIDU_SEM,2025-02-03 18:27:59,ACTIVE,1
C00007042,陈丽华,2,1979-05-10,46,大专,已婚,工人,4798.98,WECHAT_MP,2025-04-18 18:42:39,ACTIVE,1
C00007043,相楠,1,1978-12-01,47,本科,未婚,运营/客服,5060.36,TENCENT_AD,2025-04-17 10:43:35,ACTIVE,1
C00007044,向莉,2,1999-10-17,26,大专,已婚,学生,1471.10,H5_PROMO,2025-01-31 10:29:18,ACTIVE,1
C00007045,杨静,1,1998-02-05,27,大专,离异,工程师,13817.06,H5_PROMO,2025-01-25 17:10:52,ACTIVE,1
C00007046,朱建华,1,1990-04-10,35,本科,未婚,工程师,24679.07,TENCENT_AD,2025-03-11 22:54:59,ACTIVE,1
C00007047,慕桂芳,2,1984-01-06,41,本科,未婚,运营/客服,7670.29,BYTEDANCE_AD,2025-01-30 21:39:32,ACTIVE,1
C00007048,麻丹丹,1,2000-06-25,25,硕士,未婚,学生,1667.94,BYTEDANCE_AD,2025-05-26 12:11:06,ACTIVE,1
C00007049,宋杰,1,1996-10-09,29,大专,离异,运营/客服,10433.94,KUAISHOU_AD,2025-05-14 23:17:00,ACTIVE,1
C00007050,王勇,2,1997-05-26,28,本科,未婚,工人,4296.00,BYTEDANCE_AD,2025-04-16 15:32:08,ACTIVE,1
C00007051,刘淑兰,2,1990-03-04,35,大专,已婚,工程师,16289.24,TENCENT_AD,2025-02-28 20:00:21,ACTIVE,1
C00007052,卢燕,2,1981-10-06,44,本科,离异,学生,1366.01,BAIDU_SEM,2025-02-10 21:29:51,ACTIVE,1
C00007053,袁秀芳,1,1994-06-18,31,本科,已婚,个体经营者,22248.55,WECHAT_MP,2025-04-18 10:44:42,ACTIVE,1
C00007054,武杨,1,2001-08-17,24,大专,已婚,销售,14857.40,BAIDU_SEM,2025-01-04 13:01:06,ACTIVE,1
C00007055,刘玉梅,2,1983-05-27,42,大专,已婚,学生,2715.10,APP_ORG,2025-04-10 21:41:01,ACTIVE,1
C00007056,何秀兰,1,1992-01-25,33,大专,未婚,教师,9100.48,KUAISHOU_AD,2025-01-28 10:08:21,ACTIVE,1
C00007057,侯秀梅,2,1998-01-04,27,高中,未婚,服务员,4870.00,KUAISHOU_AD,2025-03-30 18:19:33,ACTIVE,1
C00007058,叶宇,1,1989-02-21,36,本科,已婚,自由职业,14487.42,APP_ORG,2025-04-26 16:01:27,ACTIVE,1
C00007059,郭华,1,1992-08-02,33,高中,未婚,医生/护士,8474.23,APP_ORG,2025-01-11 17:32:23,ACTIVE,1
C00007060,任红梅,2,2003-10-17,22,硕士,未婚,医生/护士,5917.24,TENCENT_AD,2025-02-20 22:45:13,ACTIVE,1
C00007061,吴欣,2,1991-01-07,34,大专,未婚,公司职员,14300.57,REFERRAL,2025-03-26 13:51:25,ACTIVE,1
C00007062,陈建,1,1974-02-26,51,大专,已婚,医生/护士,14320.60,KUAISHOU_AD,2025-01-22 16:09:31,ACTIVE,1
C00007063,杨平,1,1989-05-26,36,本科,未婚,工人,6197.01,KUAISHOU_AD,2025-01-04 12:44:23,ACTIVE,1
C00007064,夏淑英,2,1987-11-02,38,大专,已婚,自由职业,10597.13,TENCENT_AD,2025-02-04 20:54:35,ACTIVE,1
C00007065,邱飞,2,1991-12-13,34,大专,已婚,工程师,17300.77,H5_PROMO,2025-03-27 20:58:08,ACTIVE,1
C00007066,程丽娟,1,1991-11-01,34,硕士,未婚,公务员,6388.29,APP_ORG,2025-01-01 09:01:28,ACTIVE,1
C00007067,刘鹏,2,1981-09-20,44,大专,未婚,公司职员,7411.30,BAIDU_SEM,2025-04-11 20:49:27,ACTIVE,1
C00007068,梁建平,2,1998-01-19,27,本科,未婚,运营/客服,7940.73,PARTNER_BANK1,2025-01-05 22:01:17,ACTIVE,1
C00007069,贾斌,1,1991-04-08,34,本科,离异,个体经营者,9725.63,PARTNER_BANK1,2025-04-24 21:30:03,ACTIVE,1
C00007070,孙想,1,2001-10-06,24,高中,未婚,教师,6241.84,KUAISHOU_AD,2025-03-13 13:04:56,ACTIVE,1
C00007071,王健,1,2002-02-22,23,大专,未婚,运营/客服,8872.34,TENCENT_AD,2025-02-07 11:30:17,ACTIVE,1
C00007072,何凤兰,2,1992-02-14,33,大专,未婚,工程师,18192.02,BAIDU_SEM,2025-02-03 22:41:01,ACTIVE,1
C00007073,王想,2,1989-11-23,36,本科,未婚,运营/客服,7642.96,KUAISHOU_AD,2025-04-17 12:35:16,ACTIVE,1
C00007074,谢桂珍,2,1991-12-25,34,本科,未婚,公司职员,12448.25,BAIDU_SEM,2025-02-26 20:56:40,ACTIVE,1
C00007075,苏佳,2,1990-11-17,35,大专,未婚,工人,5432.19,TENCENT_AD,2025-02-14 21:27:01,ACTIVE,1
C00007076,李莉,2,1987-07-06,38,高中,已婚,服务员,5942.44,WECHAT_MP,2025-06-12 17:15:45,ACTIVE,1
C00007077,陈东,1,1992-06-19,33,硕士,未婚,工程师,12580.64,BYTEDANCE_AD,2025-04-23 21:16:34,ACTIVE,1
C00007078,李红梅,2,1997-11-05,28,本科,已婚,销售,5521.52,KUAISHOU_AD,2025-01-21 09:32:52,ACTIVE,1
C00007079,李芳,1,1988-09-24,37,硕士,未婚,公司职员,8403.63,BYTEDANCE_AD,2025-04-30 22:21:41,ACTIVE,1
C00007080,戴宁,1,1992-06-07,33,本科,未婚,医生/护士,9080.75,PARTNER_MALL,2025-01-15 21:27:29,ACTIVE,1
C00007081,许畅,1,1989-05-12,36,本科,已婚,学生,1945.95,REFERRAL,2025-01-21 22:58:01,ACTIVE,1
C00007082,谭瑜,1,1982-06-05,43,高中,已婚,自由职业,19468.35,WECHAT_MP,2025-01-17 16:09:11,ACTIVE,1
C00007083,胡敏,1,1992-06-06,33,大专,已婚,工人,6568.76,APP_ORG,2025-02-15 10:32:47,ACTIVE,1
C00007084,花秀云,1,1985-02-28,40,本科,未婚,公司职员,12724.81,H5_PROMO,2025-04-24 12:34:59,ACTIVE,1
C00007085,刘兵,1,1989-03-21,36,本科,已婚,学生,2228.09,WECHAT_MP,2025-01-09 06:41:10,ACTIVE,1
C00007086,程秀华,1,1997-06-22,28,本科,未婚,医生/护士,15721.23,REFERRAL,2025-01-18 13:59:29,ACTIVE,1
C00007087,钟坤,2,2005-08-25,20,高中,已婚,销售,12316.07,BYTEDANCE_AD,2025-01-20 13:48:25,ACTIVE,1
C00007088,刘玉华,1,1993-01-01,32,高中,未婚,学生,1192.70,REFERRAL,2025-06-16 22:20:32,ACTIVE,1
C00007089,李鑫,1,1975-06-08,50,高中,已婚,工程师,19549.98,REFERRAL,2025-02-10 13:32:35,ACTIVE,1
C00007090,王秀英,1,1989-06-09,36,硕士,未婚,医生/护士,15739.33,H5_PROMO,2025-01-14 01:20:03,ACTIVE,1
C00007091,梁磊,1,1991-04-22,34,高中,未婚,服务员,6208.67,KUAISHOU_AD,2025-03-16 01:32:22,ACTIVE,1
C00007092,杨欣,1,2006-07-20,19,初中,已婚,教师,11717.18,KUAISHOU_AD,2025-02-12 23:29:07,ACTIVE,1
C00007093,谈丽娟,2,1983-06-20,42,硕士,已婚,个体经营者,25768.73,BAIDU_SEM,2025-01-27 20:35:51,ACTIVE,1
C00007094,卢红,1,1990-05-07,35,本科,未婚,运营/客服,9819.78,BYTEDANCE_AD,2025-02-21 18:17:40,ACTIVE,1
C00007095,徐兰英,1,1994-09-07,31,本科,未婚,工人,5983.98,BAIDU_SEM,2025-04-11 20:55:32,ACTIVE,1
C00007096,蓝颖,2,1986-01-07,39,大专,未婚,个体经营者,11197.21,BAIDU_SEM,2025-01-19 13:17:40,ACTIVE,1
C00007097,盛岩,1,2005-01-16,20,本科,未婚,个体经营者,15055.98,TENCENT_AD,2025-02-08 12:19:07,ACTIVE,1
C00007098,曾霞,1,1986-01-14,39,本科,已婚,运营/客服,10575.13,BYTEDANCE_AD,2025-03-04 11:19:53,ACTIVE,1
C00007099,张明,2,1979-10-10,46,大专,未婚,销售,15535.80,BYTEDANCE_AD,2025-02-19 10:31:26,ACTIVE,1
C00007100,张芳,2,1991-01-13,34,硕士,已婚,运营/客服,8638.81,BYTEDANCE_AD,2025-05-26 01:39:49,ACTIVE,1
C00007101,田红,1,1993-10-18,32,高中,未婚,运营/客服,8657.09,TENCENT_AD,2025-02-14 20:07:12,ACTIVE,1
C00007102,鲁洋,1,2005-02-21,20,大专,未婚,医生/护士,9773.56,KUAISHOU_AD,2025-02-13 00:39:51,ACTIVE,1
C00007103,印洁,1,1993-09-20,32,本科,已婚,服务员,6681.97,BYTEDANCE_AD,2025-05-31 19:22:47,ACTIVE,1
C00007104,陈旭,2,1980-02-21,45,高中,已婚,工程师,23385.58,PARTNER_BANK1,2025-01-17 12:41:46,ACTIVE,1
C00007105,张秀英,2,1993-03-19,32,本科,已婚,教师,14927.44,TENCENT_AD,2025-04-26 16:54:49,ACTIVE,1
C00007106,甘鹏,1,2001-11-02,24,高中,已婚,教师,10286.91,WECHAT_MP,2025-04-17 11:44:35,ACTIVE,1
C00007107,李丽娟,2,1995-08-16,30,高中,未婚,销售,6590.64,BYTEDANCE_AD,2025-03-09 20:38:31,ACTIVE,1
C00007108,王玉梅,1,1991-06-27,34,本科,未婚,公司职员,7806.74,KUAISHOU_AD,2025-03-13 20:21:51,ACTIVE,1
C00007109,陈秀荣,1,1981-12-08,44,高中,离异,医生/护士,6978.24,TENCENT_AD,2025-04-02 21:11:34,ACTIVE,1
C00007110,王建军,1,1996-12-11,29,高中,未婚,教师,10780.43,BYTEDANCE_AD,2025-01-20 12:40:04,ACTIVE,1
C00007111,刘晨,2,2003-11-21,22,本科,已婚,销售,6285.83,BYTEDANCE_AD,2025-01-09 22:52:41,ACTIVE,1
C00007112,胡晨,1,1991-04-27,34,大专,未婚,医生/护士,17666.95,TENCENT_AD,2025-04-13 10:46:43,ACTIVE,1
C00007113,谭楠,1,1994-03-15,31,高中,未婚,服务员,4855.32,TENCENT_AD,2025-03-31 22:08:12,ACTIVE,1
C00007114,宋红,2,2002-08-11,23,高中,已婚,教师,14263.33,PARTNER_BANK1,2025-01-29 21:20:38,ACTIVE,1
C00007115,萧东,2,1990-05-08,35,大专,已婚,学生,2535.57,TENCENT_AD,2025-01-27 02:13:08,ACTIVE,1
C00007116,张桂花,1,1997-04-24,28,高中,已婚,学生,2959.19,BYTEDANCE_AD,2025-05-15 13:59:06,ACTIVE,1
C00007117,徐荣,2,1979-04-02,46,硕士,已婚,医生/护士,19621.64,TENCENT_AD,2025-04-13 21:49:23,ACTIVE,1
C00007118,陈萍,1,1999-05-24,26,硕士,离异,医生/护士,10320.64,BYTEDANCE_AD,2025-01-06 20:13:46,ACTIVE,1
C00007119,吴成,1,1987-04-22,38,博士,已婚,自由职业,14695.56,KUAISHOU_AD,2025-01-02 11:39:31,ACTIVE,1
C00007120,王兵,2,1990-09-02,35,本科,未婚,个体经营者,13116.92,BYTEDANCE_AD,2025-04-28 20:19:33,ACTIVE,1
C00007121,罗丽华,1,1992-06-18,33,本科,已婚,工程师,10733.34,BYTEDANCE_AD,2025-03-23 19:00:15,ACTIVE,1
C00007122,邓洁,2,1994-12-04,31,本科,已婚,个体经营者,23847.38,BYTEDANCE_AD,2025-05-22 23:51:16,ACTIVE,1
C00007123,王雪,2,2000-08-10,25,大专,已婚,公司职员,14702.37,BAIDU_SEM,2025-01-05 12:46:59,ACTIVE,1
C00007124,包亮,1,1995-01-03,30,本科,已婚,自由职业,21611.56,TENCENT_AD,2025-04-17 13:43:35,ACTIVE,1
C00007125,赵娟,2,1984-02-25,41,硕士,未婚,公务员,10029.85,BAIDU_SEM,2025-01-02 21:36:49,ACTIVE,1
C00007126,钟娟,1,1999-09-25,26,本科,已婚,自由职业,16012.89,APP_ORG,2025-01-17 13:34:30,ACTIVE,1
C00007127,邓红霞,1,1990-04-04,35,本科,未婚,工人,3954.30,BAIDU_SEM,2025-01-30 15:39:23,ACTIVE,1
C00007128,唐玉珍,1,1997-09-01,28,初中,离异,自由职业,21282.46,BYTEDANCE_AD,2025-04-06 18:48:54,ACTIVE,1
C00007129,陈凤英,1,1977-08-24,48,高中,已婚,服务员,5300.72,WECHAT_MP,2025-01-31 00:25:59,ACTIVE,1
C00007130,贺秀芳,2,1998-02-21,27,高中,已婚,公司职员,14429.87,REFERRAL,2025-06-21 18:40:54,ACTIVE,1
C00007131,王利,1,1993-01-25,32,本科,未婚,学生,2335.98,TENCENT_AD,2025-01-03 21:06:55,ACTIVE,1
C00007132,王建军,2,1993-03-16,32,高中,已婚,服务员,4476.48,BAIDU_SEM,2025-04-18 07:00:52,ACTIVE,1
C00007133,王桂珍,1,1983-09-13,42,本科,未婚,自由职业,17446.29,TENCENT_AD,2025-04-12 13:56:06,ACTIVE,1
C00007134,史艳,2,1992-10-12,33,大专,未婚,服务员,4419.28,PARTNER_BANK1,2025-01-05 11:24:32,ACTIVE,1
C00007135,朱秀华,1,1996-05-03,29,大专,已婚,自由职业,4830.63,REFERRAL,2025-01-11 22:58:40,ACTIVE,1
C00007136,梁斌,1,1994-10-10,31,大专,已婚,公务员,7012.48,REFERRAL,2025-02-07 21:44:20,ACTIVE,1
C00007137,蔡凤兰,1,1995-12-04,30,大专,未婚,公务员,12152.02,BYTEDANCE_AD,2025-03-24 13:58:10,ACTIVE,1
C00007138,赵丹,2,2006-06-21,19,本科,未婚,医生/护士,15710.92,BYTEDANCE_AD,2025-05-20 12:01:13,ACTIVE,1
C00007139,庞桂芝,1,2001-05-24,24,本科,已婚,自由职业,20531.52,BYTEDANCE_AD,2025-03-14 16:53:53,ACTIVE,1
C00007140,吕小红,1,1979-08-16,46,本科,已婚,公司职员,11293.54,H5_PROMO,2025-01-12 12:39:12,ACTIVE,1
C00007141,沈金凤,2,1994-07-14,31,高中,已婚,公务员,12301.68,PARTNER_BANK1,2025-02-02 13:19:10,ACTIVE,1
C00007142,李楠,2,1988-12-28,37,高中,已婚,工人,7701.30,BYTEDANCE_AD,2025-04-19 21:12:38,ACTIVE,1
C00007143,牟莉,1,1994-08-28,31,高中,未婚,教师,9629.21,REFERRAL,2025-03-03 21:12:23,ACTIVE,1
C00007144,班淑华,2,1982-11-09,43,高中,已婚,销售,14618.22,KUAISHOU_AD,2025-03-14 11:23:10,ACTIVE,1
C00007145,白雪,2,1988-11-24,37,本科,未婚,工人,6194.48,TENCENT_AD,2025-04-11 22:55:56,ACTIVE,1
C00007146,詹淑珍,1,1983-09-25,42,高中,已婚,运营/客服,6435.55,TENCENT_AD,2025-01-06 14:47:14,ACTIVE,1
C00007147,毛丽娟,2,1991-05-26,34,本科,已婚,公务员,13841.99,KUAISHOU_AD,2025-02-03 12:55:04,ACTIVE,1
C00007148,刘瑜,1,1991-08-04,34,高中,已婚,个体经营者,20540.47,APP_ORG,2025-01-20 20:47:21,ACTIVE,1
C00007149,王宇,2,1988-05-10,37,硕士,已婚,医生/护士,7740.75,REFERRAL,2025-01-10 20:49:59,ACTIVE,1
C00007150,李涛,2,1990-03-01,35,高中,未婚,服务员,5109.48,KUAISHOU_AD,2025-01-21 12:16:50,ACTIVE,1
C00007151,宋丽丽,2,1998-12-16,27,本科,已婚,医生/护士,9469.64,REFERRAL,2025-01-24 12:57:44,ACTIVE,1
C00007152,何博,2,1989-05-11,36,本科,已婚,运营/客服,10867.43,KUAISHOU_AD,2025-03-25 20:55:45,ACTIVE,1
C00007153,陈敏,1,2004-02-17,21,大专,已婚,自由职业,5455.99,BAIDU_SEM,2025-04-12 16:01:29,ACTIVE,1
C00007154,蓝婷婷,2,1992-05-02,33,硕士,已婚,医生/护士,12138.47,KUAISHOU_AD,2025-02-25 12:17:41,ACTIVE,1
C00007155,黄海燕,2,2003-07-27,22,大专,已婚,学生,1596.94,BYTEDANCE_AD,2025-01-09 22:38:16,ACTIVE,1
C00007156,孙红梅,1,1997-11-08,28,大专,未婚,运营/客服,6721.58,H5_PROMO,2025-02-01 21:43:34,ACTIVE,1
C00007157,房强,1,2005-12-21,20,本科,未婚,自由职业,13700.66,REFERRAL,2025-05-02 13:05:45,ACTIVE,1
C00007158,李峰,2,1997-09-13,28,硕士,已婚,医生/护士,7828.69,TENCENT_AD,2025-04-23 20:24:20,ACTIVE,1
C00007159,何鹏,2,1984-10-21,41,初中,未婚,教师,13024.14,TENCENT_AD,2025-02-02 19:06:33,ACTIVE,1
C00007160,张丽,2,1997-04-11,28,高中,未婚,运营/客服,4056.34,BYTEDANCE_AD,2025-02-10 20:54:26,ACTIVE,1
C00007161,魏坤,1,1983-10-22,42,本科,未婚,工程师,23469.13,H5_PROMO,2025-01-06 13:07:26,ACTIVE,1
C00007162,林欣,1,1992-10-09,33,大专,未婚,运营/客服,4282.01,REFERRAL,2025-05-03 11:55:07,ACTIVE,1
C00007163,徐玉兰,1,1996-10-24,29,硕士,未婚,个体经营者,26695.80,WECHAT_MP,2025-03-12 20:35:22,ACTIVE,1
C00007164,葛斌,1,1975-02-18,50,本科,未婚,个体经营者,25676.64,BYTEDANCE_AD,2025-04-28 20:31:29,ACTIVE,1
C00007165,王桂珍,2,1975-09-23,50,高中,已婚,工人,3550.99,TENCENT_AD,2025-01-28 20:59:33,ACTIVE,1
C00007166,王雷,1,1990-02-27,35,本科,已婚,教师,10834.70,BYTEDANCE_AD,2025-05-07 17:09:02,ACTIVE,1
C00007167,王华,2,1992-11-19,33,本科,未婚,销售,5104.11,BYTEDANCE_AD,2025-04-15 17:28:54,ACTIVE,1
C00007168,缪秀荣,1,1996-02-04,29,本科,未婚,工人,7640.06,BYTEDANCE_AD,2025-01-13 22:00:20,ACTIVE,1
C00007169,张莹,2,1992-08-04,33,高中,已婚,学生,1233.69,BYTEDANCE_AD,2025-05-10 09:42:20,ACTIVE,1
C00007170,冯杨,1,2000-12-25,25,大专,已婚,个体经营者,22113.33,KUAISHOU_AD,2025-02-05 22:29:18,ACTIVE,1
C00007171,冀娜,1,2003-11-26,22,大专,已婚,销售,14815.60,H5_PROMO,2025-01-03 13:24:37,ACTIVE,1
C00007172,韩桂芳,1,1974-12-21,51,大专,已婚,自由职业,16379.83,BYTEDANCE_AD,2025-04-22 12:24:54,ACTIVE,1
C00007173,莫龙,1,2001-11-20,24,大专,已婚,个体经营者,8161.95,BYTEDANCE_AD,2025-03-26 14:14:30,ACTIVE,1
C00007174,黄东,2,1980-12-05,45,本科,未婚,学生,1585.53,BYTEDANCE_AD,2025-02-12 20:10:40,ACTIVE,1
C00007175,尹建平,2,1994-08-22,31,大专,已婚,运营/客服,8358.80,KUAISHOU_AD,2025-04-11 23:22:22,ACTIVE,1
C00007176,林俊,1,2000-06-28,25,高中,已婚,销售,13613.48,PARTNER_MALL,2025-01-14 23:23:00,ACTIVE,1
C00007177,黄涛,1,1989-03-22,36,大专,已婚,医生/护士,18585.89,BYTEDANCE_AD,2025-06-08 13:21:24,ACTIVE,1
C00007178,陈彬,2,1994-09-27,31,本科,已婚,公务员,9550.58,BYTEDANCE_AD,2025-04-14 20:17:42,ACTIVE,1
C00007179,唐兵,2,1999-04-24,26,本科,未婚,销售,4408.95,BAIDU_SEM,2025-03-24 22:35:58,ACTIVE,1
C00007180,梁荣,2,1978-04-14,47,硕士,未婚,销售,5895.81,REFERRAL,2025-02-02 01:40:58,ACTIVE,1
C00007181,徐玉兰,2,2007-06-24,18,高中,已婚,教师,11409.23,BAIDU_SEM,2025-03-22 21:54:36,ACTIVE,1
C00007182,朱瑜,2,1995-03-03,30,本科,已婚,工人,3592.97,TENCENT_AD,2025-01-14 20:04:20,ACTIVE,1
C00007183,孙玉梅,1,1994-08-22,31,硕士,未婚,服务员,3635.80,PARTNER_MALL,2025-03-27 21:19:37,ACTIVE,1
C00007184,普浩,1,1990-04-17,35,大专,未婚,学生,2701.77,BAIDU_SEM,2025-02-06 20:09:08,ACTIVE,1
C00007185,王丽,2,1997-07-21,28,本科,已婚,教师,6084.16,REFERRAL,2025-05-10 13:01:36,ACTIVE,1
C00007186,张楠,1,1983-01-10,42,本科,已婚,公司职员,14209.29,H5_PROMO,2025-05-04 06:58:19,ACTIVE,1
C00007187,李欣,1,1991-06-27,34,本科,未婚,工程师,13439.11,BAIDU_SEM,2025-02-26 18:35:24,ACTIVE,1
C00007188,周艳,2,1998-03-21,27,硕士,离异,公司职员,13461.39,KUAISHOU_AD,2025-03-06 12:36:18,ACTIVE,1
C00007189,邱红梅,1,1994-01-24,31,大专,未婚,自由职业,24186.44,BYTEDANCE_AD,2025-01-27 17:27:46,ACTIVE,1
C00007190,杨华,1,1993-05-07,32,高中,已婚,工人,7525.46,BYTEDANCE_AD,2025-01-16 12:28:32,ACTIVE,1
C00007191,张红霞,1,1993-11-19,32,本科,已婚,学生,2750.11,WECHAT_MP,2025-04-07 14:55:53,ACTIVE,1
C00007192,周建,1,1982-12-05,43,大专,已婚,销售,15959.05,BAIDU_SEM,2025-01-17 20:27:29,ACTIVE,1
C00007193,顾龙,2,1996-08-03,29,高中,未婚,工程师,13101.84,PARTNER_BANK1,2025-01-10 16:49:46,ACTIVE,1
C00007194,杨畅,2,2002-06-14,23,大专,未婚,公务员,8231.40,TENCENT_AD,2025-01-30 22:54:58,ACTIVE,1
C00007195,陈春梅,2,1994-01-12,31,高中,已婚,公务员,6403.24,TENCENT_AD,2025-03-16 11:14:41,ACTIVE,1
C00007196,郝淑英,1,1982-02-07,43,大专,已婚,工程师,15778.09,REFERRAL,2025-01-21 12:07:16,ACTIVE,1
C00007197,甘丽华,2,1996-08-09,29,本科,未婚,学生,1146.18,TENCENT_AD,2025-01-24 01:36:48,ACTIVE,1
C00007198,叶华,2,1994-01-22,31,本科,已婚,学生,2965.68,BAIDU_SEM,2025-02-09 16:17:33,ACTIVE,1
C00007199,刘颖,2,1990-09-27,35,高中,未婚,工程师,7369.36,BAIDU_SEM,2025-01-10 13:57:33,ACTIVE,1
C00007200,赵静,1,2001-07-10,24,大专,未婚,销售,13729.03,REFERRAL,2025-01-10 20:13:07,ACTIVE,1
C00007201,李淑兰,2,1980-05-19,45,大专,未婚,服务员,3491.35,PARTNER_BANK1,2025-01-07 07:03:49,ACTIVE,1
C00007202,朱淑华,2,1971-09-21,54,硕士,未婚,个体经营者,20169.61,KUAISHOU_AD,2025-06-11 13:35:51,ACTIVE,1
C00007203,张刚,1,1992-06-05,33,本科,未婚,个体经营者,5998.62,APP_ORG,2025-02-11 15:27:03,ACTIVE,1
C00007204,袁云,2,1993-10-05,32,本科,已婚,服务员,5442.59,BAIDU_SEM,2025-04-03 22:07:59,ACTIVE,1
