customer_id,id_type,id_number,id_issue_org,province,verified_at,is_test_data
C00007680,ID,320146197701221764,江苏公安局,江苏,2025-01-27 12:35:09,1
C00007681,ID,370175199303286378,山东公安局,山东,2025-01-24 22:44:58,1
C00007682,ID,340104199108166353,安徽公安局,安徽,2025-05-28 23:17:35,1
C00007683,ID,410141199610258886,河南公安局,河南,2025-04-17 21:11:38,1
C00007684,ID,310108199909149465,上海公安局,上海,2025-05-03 10:06:25,1
C00007685,ID,33013019760302985X,浙江公安局,浙江,2025-02-06 20:09:20,1
C00007686,ID,430101199604237846,湖南公安局,湖南,2025-03-21 21:05:12,1
C00007687,ID,440177198401247950,广东公安局,广东,2025-01-01 20:10:10,1
C00007688,ID,410160199006153905,河南公安局,河南,2025-05-21 00:05:23,1
C00007689,ID,420111198506012543,湖北公安局,湖北,2025-01-08 22:21:36,1
C00007690,ID,230142200611123391,黑龙江公安局,黑龙江,2025-02-14 11:12:16,1
C00007691,ID,110151198409132226,北京公安局,北京,2025-01-24 17:04:28,1
C00007692,ID,310197200605030311,上海公安局,上海,2025-01-13 22:51:18,1
C00007693,ID,610185200603021900,陕西公安局,陕西,2025-02-20 21:08:27,1
C00007694,ID,210191199511194537,辽宁公安局,辽宁,2025-04-25 23:01:24,1
C00007695,ID,610103199808228841,陕西公安局,陕西,2025-04-06 14:45:44,1
C00007696,ID,410129200112129775,河南公安局,河南,2025-03-07 23:12:23,1
C00007697,ID,410165198905040282,河南公安局,河南,2025-02-16 21:13:26,1
C00007698,ID,340104199206230339,安徽公安局,安徽,2025-01-18 21:16:35,1
C00007699,ID,130126198007031104,河北公安局,河北,2025-02-07 18:09:55,1
C00007700,ID,430161198904120975,湖南公安局,湖南,2025-02-28 01:00:22,1
C00007701,ID,110129199709017657,北京公安局,北京,2025-04-05 00:33:17,1
C00007702,ID,330191197402024158,浙江公安局,浙江,2025-05-25 20:39:02,1
C00007703,ID,330152197111184907,浙江公安局,浙江,2025-01-11 22:18:10,1
C00007704,ID,370183199102194741,山东公安局,山东,2025-01-05 20:43:56,1
C00007705,ID,21018120041116881X,辽宁公安局,辽宁,2025-05-14 19:06:42,1
C00007706,ID,360119199605013954,江西公安局,江西,2025-02-15 13:28:52,1
C00007707,ID,420107198010011673,湖北公安局,湖北,2025-01-02 14:23:04,1
C00007708,ID,340149199802149281,安徽公安局,安徽,2025-01-18 13:12:44,1
C00007709,ID,370104199103281278,山东公安局,山东,2025-01-10 09:57:30,1
C00007710,ID,320195199710058707,江苏公安局,江苏,2025-02-26 21:51:55,1
C00007711,ID,42012719980114312X,湖北公安局,湖北,2025-02-13 22:38:58,1
C00007712,ID,320177200511042692,江苏公安局,江苏,2025-04-01 12:55:00,1
C00007713,ID,330144200104155328,浙江公安局,浙江,2025-05-21 21:07:22,1
C00007714,ID,210143200108087031,辽宁公安局,辽宁,2025-05-01 18:36:16,1
C00007715,ID,330124198805025379,浙江公安局,浙江,2025-06-08 12:04:13,1
C00007716,ID,130141199009055669,河北公安局,河北,2025-01-06 20:19:49,1
C00007717,ID,510197200611169069,四川公安局,四川,2025-05-28 11:09:15,1
C00007718,ID,110109198606112125,北京公安局,北京,2025-01-14 14:01:13,1
C00007719,ID,440104200104092544,广东公安局,广东,2025-02-15 16:25:44,1
C00007720,ID,370111200409088103,山东公安局,山东,2025-01-01 13:16:23,1
C00007721,ID,440197199107145531,广东公安局,广东,2025-04-04 13:55:33,1
C00007722,ID,370129198606149255,山东公安局,山东,2025-04-20 22:59:45,1
C00007723,ID,110143200012102977,北京公安局,北京,2025-04-29 13:02:11,1
C00007724,ID,110112197503075652,北京公安局,北京,2025-05-07 14:43:44,1
C00007725,ID,130112199512080915,河北公安局,河北,2025-02-13 20:57:02,1
C00007726,ID,610177199012180701,陕西公安局,陕西,2025-06-05 23:17:33,1
C00007727,ID,340156199301036389,安徽公安局,安徽,2025-06-04 20:16:32,1
C00007728,ID,430176199804084910,湖南公安局,湖南,2025-04-28 22:06:23,1
C00007729,ID,34017619831114275X,安徽公安局,安徽,2025-01-26 13:17:36,1
C00007730,ID,210136198403063071,辽宁公安局,辽宁,2025-05-12 10:56:55,1
C00007731,ID,34018619890623738X,安徽公安局,安徽,2025-04-09 21:18:54,1
C00007732,ID,53011719941028717X,云南公安局,云南,2025-04-10 23:41:46,1
C00007733,ID,210174197811092115,辽宁公安局,辽宁,2025-02-11 01:55:02,1
C00007734,ID,440156200510208289,广东公安局,广东,2025-02-15 12:05:53,1
C00007735,ID,110132200110172013,北京公安局,北京,2025-03-17 12:59:27,1
C00007736,ID,110186198511158422,北京公安局,北京,2025-02-13 21:48:55,1
C00007737,ID,220106199007125603,吉林公安局,吉林,2025-01-20 22:13:22,1
C00007738,ID,110155199405143331,北京公安局,北京,2025-01-21 11:13:00,1
C00007739,ID,510155199808190137,四川公安局,四川,2025-03-16 15:18:54,1
C00007740,ID,440117199602132277,广东公安局,广东,2025-06-26 21:30:28,1
C00007741,ID,440107199506225972,广东公安局,广东,2025-03-27 23:47:21,1
C00007742,ID,500194199508098040,重庆公安局,重庆,2025-02-06 19:36:51,1
C00007743,ID,210141199708053849,辽宁公安局,辽宁,2025-03-19 15:39:41,1
C00007744,ID,510165199712289557,四川公安局,四川,2025-02-04 00:10:12,1
C00007745,ID,350102200004073077,福建公安局,福建,2025-04-23 14:00:57,1
C00007746,ID,510163198710222669,四川公安局,四川,2025-04-02 14:28:55,1
C00007747,ID,430104198711127364,湖南公安局,湖南,2025-01-18 22:30:38,1
C00007748,ID,320135199211038983,江苏公安局,江苏,2025-04-24 15:12:24,1
C00007749,ID,360151199712063818,江西公安局,江西,2025-05-18 23:06:23,1
C00007750,ID,51011119860613067X,四川公安局,四川,2025-05-16 13:01:54,1
C00007751,ID,320148198302182320,江苏公安局,江苏,2025-03-03 21:48:55,1
C00007752,ID,440118198608201706,广东公安局,广东,2025-05-03 13:53:26,1
C00007753,ID,410132199607278812,河南公安局,河南,2025-01-21 14:39:21,1
C00007754,ID,350126198703159081,福建公安局,福建,2025-01-04 20:32:57,1
C00007755,ID,410130200204020086,河南公安局,河南,2025-03-22 23:00:04,1
C00007756,ID,33018719921016349X,浙江公安局,浙江,2025-01-26 14:46:56,1
C00007757,ID,110179199504148999,北京公安局,北京,2025-01-29 17:32:38,1
C00007758,ID,320114198004198582,江苏公安局,江苏,2025-03-22 09:14:43,1
C00007759,ID,430183199812141114,湖南公安局,湖南,2025-05-10 21:39:59,1
C00007760,ID,370198200303244960,山东公安局,山东,2025-04-26 14:53:15,1
C00007761,ID,53016519980920762X,云南公安局,云南,2025-05-27 22:06:54,1
C00007762,ID,430199198701158569,湖南公安局,湖南,2025-02-03 13:11:54,1
C00007763,ID,320149200004123062,江苏公安局,江苏,2025-04-30 13:39:18,1
C00007764,ID,610192200502054192,陕西公安局,陕西,2025-05-15 13:08:01,1
C00007765,ID,420171200107095253,湖北公安局,湖北,2025-01-25 22:45:58,1
C00007766,ID,440126199101241754,广东公安局,广东,2025-01-31 02:40:31,1
C00007767,ID,430112199809081223,湖南公安局,湖南,2025-02-08 23:18:26,1
C00007768,ID,230198198501239723,黑龙江公安局,黑龙江,2025-02-11 13:26:52,1
C00007769,ID,330110200412193621,浙江公安局,浙江,2025-01-28 22:27:07,1
C00007770,ID,440119198701185508,广东公安局,广东,2025-04-27 20:02:18,1
C00007771,ID,37018119840428071X,山东公安局,山东,2025-02-05 13:29:31,1
C00007772,ID,420186199402234382,湖北公安局,湖北,2025-02-11 23:31:40,1
C00007773,ID,440123200610140253,广东公安局,广东,2025-05-13 12:41:39,1
C00007774,ID,110127198909175230,北京公安局,北京,2025-02-14 21:54:33,1
C00007775,ID,330123199512064014,浙江公安局,浙江,2025-01-07 00:03:44,1
C00007776,ID,110164198702156739,北京公安局,北京,2025-06-18 23:30:53,1
C00007777,ID,510145199702217415,四川公安局,四川,2025-01-21 18:26:46,1
C00007778,ID,510131198103178407,四川公安局,四川,2025-02-12 20:59:29,1
C00007779,ID,110184198806236704,北京公安局,北京,2025-02-02 22:58:28,1
C00007780,ID,330196199007127297,浙江公安局,浙江,2025-01-29 17:26:23,1
C00007781,ID,210189200112150119,辽宁公安局,辽宁,2025-04-17 12:38:18,1
C00007782,ID,320191200703233861,江苏公安局,江苏,2025-05-05 18:41:02,1
C00007783,ID,340175199808018592,安徽公安局,安徽,2025-01-23 22:54:36,1
C00007784,ID,340107200305219412,安徽公安局,安徽,2025-02-12 23:17:42,1
C00007785,ID,23011719980710588X,黑龙江公安局,黑龙江,2025-05-13 21:49:01,1
C00007786,ID,110136200111103103,北京公安局,北京,2025-01-21 10:11:59,1
C00007787,ID,320196200002150395,江苏公安局,江苏,2025-02-08 13:25:26,1
C00007788,ID,420111199412122420,湖北公安局,湖北,2025-02-18 08:33:11,1
C00007789,ID,510136199901136419,四川公安局,四川,2025-03-11 14:28:20,1
C00007790,ID,440141200005282045,广东公安局,广东,2025-04-04 14:14:33,1
C00007791,ID,130170198611015499,河北公安局,河北,2025-02-09 20:29:05,1
C00007792,ID,370118198505080747,山东公安局,山东,2025-03-25 22:29:09,1
C00007793,ID,370177199408114460,山东公安局,山东,2025-01-09 21:03:10,1
C00007794,ID,440196198604205098,广东公安局,广东,2025-03-16 17:29:44,1
C00007795,ID,410169199110018049,河南公安局,河南,2025-03-24 21:20:09,1
C00007796,ID,330184198008216830,浙江公安局,浙江,2025-01-10 19:13:43,1
C00007797,ID,510124198804191651,四川公安局,四川,2025-01-21 20:37:57,1
C00007798,ID,350169200711190468,福建公安局,福建,2025-06-02 12:59:12,1
C00007799,ID,530131200402138169,云南公安局,云南,2025-02-02 23:09:54,1
C00007800,ID,430191198204010749,湖南公安局,湖南,2025-06-06 20:20:58,1
C00007801,ID,370156198808283929,山东公安局,山东,2025-04-06 22:23:32,1
C00007802,ID,440151199605150596,广东公安局,广东,2025-01-29 17:38:27,1
C00007803,ID,110167198609248216,北京公安局,北京,2025-02-15 21:28:47,1
C00007804,ID,320168199202166374,江苏公安局,江苏,2025-03-15 14:22:07,1
C00007805,ID,610157199104230168,陕西公安局,陕西,2025-05-16 10:35:28,1
C00007806,ID,440111197912030690,广东公安局,广东,2025-03-08 02:48:28,1
C00007807,ID,410128199412128828,河南公安局,河南,2025-06-18 13:31:54,1
C00007808,ID,44012019761128196X,广东公安局,广东,2025-05-06 17:05:13,1
C00007809,ID,370164200712156052,山东公安局,山东,2025-03-24 12:56:16,1
C00007810,ID,370154199810071919,山东公安局,山东,2025-05-10 14:04:04,1
C00007811,ID,500183199207229490,重庆公安局,重庆,2025-04-12 23:53:16,1
C00007812,ID,130147200203052182,河北公安局,河北,2025-02-19 22:30:32,1
C00007813,ID,130194198802059735,河北公安局,河北,2025-02-11 07:40:04,1
C00007814,ID,370102199609264026,山东公安局,山东,2025-02-15 20:54:29,1
C00007815,ID,130160200706167775,河北公安局,河北,2025-04-10 12:44:43,1
C00007816,ID,320149198704044058,江苏公安局,江苏,2025-03-28 14:27:11,1
C00007817,ID,500160199508034561,重庆公安局,重庆,2025-01-08 08:46:30,1
C00007818,ID,420176199312228306,湖北公安局,湖北,2025-04-13 20:22:09,1
C00007819,ID,610136200001183550,陕西公安局,陕西,2025-01-25 21:50:05,1
C00007820,ID,440164200103259257,广东公安局,广东,2025-05-16 12:48:05,1
C00007821,ID,440111199102210912,广东公安局,广东,2025-01-17 13:24:55,1
C00007822,ID,350155199810192406,福建公安局,福建,2025-03-02 19:32:43,1
C00007823,ID,330137199303015214,浙江公安局,浙江,2025-01-31 09:31:55,1
C00007824,ID,410165199606016738,河南公安局,河南,2025-03-31 02:12:59,1
C00007825,ID,330140199305235374,浙江公安局,浙江,2025-04-15 21:23:35,1
C00007826,ID,110113199412272488,北京公安局,北京,2025-04-02 18:48:53,1
C00007827,ID,610140197104283036,陕西公安局,陕西,2025-04-20 22:20:34,1
C00007828,ID,330191200306075750,浙江公安局,浙江,2025-03-27 09:05:06,1
C00007829,ID,370123199602226598,山东公安局,山东,2025-04-16 13:04:39,1
C00007830,ID,410117199809027137,河南公安局,河南,2025-01-19 12:11:55,1
C00007831,ID,410190198006027670,河南公安局,河南,2025-02-11 01:48:36,1
C00007832,ID,610166197512114470,陕西公安局,陕西,2025-02-28 08:53:18,1
C00007833,ID,33018619861013710X,浙江公安局,浙江,2025-05-09 23:47:08,1
C00007834,ID,410115199405229776,河南公安局,河南,2025-05-19 22:20:10,1
C00007835,ID,110136198803138438,北京公安局,北京,2025-03-28 21:32:07,1
C00007836,ID,22011419940215405X,吉林公安局,吉林,2025-03-03 14:53:18,1
C00007837,ID,510187198704178113,四川公安局,四川,2025-05-06 22:52:10,1
C00007838,ID,370112199104171441,山东公安局,山东,2025-02-10 20:14:29,1
C00007839,ID,44018819950422689X,广东公安局,广东,2025-04-14 22:14:27,1
C00007840,ID,320134199512192179,江苏公安局,江苏,2025-06-04 23:44:17,1
C00007841,ID,320155199011287825,江苏公安局,江苏,2025-05-23 22:48:54,1
C00007842,ID,420181198102042112,湖北公安局,湖北,2025-01-28 15:09:45,1
C00007843,ID,510178198401162580,四川公安局,四川,2025-05-16 07:53:32,1
C00007844,ID,31017519900108995X,上海公安局,上海,2025-05-10 02:07:50,1
C00007845,ID,440143199105191113,广东公安局,广东,2025-01-28 20:51:07,1
C00007846,ID,330188199703121382,浙江公安局,浙江,2025-01-20 22:12:28,1
C00007847,ID,310134198905204138,上海公安局,上海,2025-03-28 14:46:30,1
C00007848,ID,360177200102080222,江西公安局,江西,2025-05-26 13:43:19,1
C00007849,ID,220166199903020531,吉林公安局,吉林,2025-04-16 23:21:06,1
C00007850,ID,440160199504212571,广东公安局,广东,2025-02-14 02:40:59,1
C00007851,ID,360190199112054285,江西公安局,江西,2025-04-21 21:37:17,1
C00007852,ID,370163199412228446,山东公安局,山东,2025-04-12 22:07:33,1
C00007853,ID,330156200201237793,浙江公安局,浙江,2025-02-02 23:30:05,1
C00007854,ID,510108198612263534,四川公安局,四川,2025-02-02 23:03:10,1
C00007855,ID,360193198801123818,江西公安局,江西,2025-04-02 20:24:18,1
C00007856,ID,330179199312161866,浙江公安局,浙江,2025-04-04 12:39:33,1
C00007857,ID,440117198304266176,广东公安局,广东,2025-01-25 18:42:19,1
C00007858,ID,510165198708128297,四川公安局,四川,2025-01-30 19:18:25,1
C00007859,ID,110198198905090868,北京公安局,北京,2025-02-05 00:30:04,1
C00007860,ID,210125199307226542,辽宁公安局,辽宁,2025-05-27 19:54:52,1
C00007861,ID,370180200109057498,山东公安局,山东,2025-03-15 15:41:15,1
C00007862,ID,420196199406023868,湖北公安局,湖北,2025-01-27 21:35:24,1
C00007863,ID,420105198507275137,湖北公安局,湖北,2025-01-27 13:28:13,1
C00007864,ID,420167199306027843,湖北公安局,湖北,2025-04-07 07:56:38,1
C00007865,ID,370108199708052465,山东公安局,山东,2025-02-03 09:12:57,1
C00007866,ID,320187198708074703,江苏公安局,江苏,2025-04-08 12:50:50,1
C00007867,ID,430159199005152511,湖南公安局,湖南,2025-05-28 17:19:25,1
C00007868,ID,370106197001254539,山东公安局,山东,2025-01-31 10:32:42,1
C00007869,ID,440179197905254239,广东公安局,广东,2025-03-27 21:47:39,1
C00007870,ID,220180198809014752,吉林公安局,吉林,2025-05-22 22:01:28,1
C00007871,ID,430197197701076750,湖南公安局,湖南,2025-04-01 12:59:12,1
C00007872,ID,130175197702029922,河北公安局,河北,2025-04-03 06:47:45,1
C00007873,ID,410165198312237514,河南公安局,河南,2025-01-12 23:21:57,1
C00007874,ID,110164199311218079,北京公安局,北京,2025-01-20 08:52:37,1
C00007875,ID,21013219841205434X,辽宁公安局,辽宁,2025-03-03 11:10:04,1
C00007876,ID,350155199104010142,福建公安局,福建,2025-02-01 20:58:33,1
C00007877,ID,31017319990710085X,上海公安局,上海,2025-01-07 12:35:55,1
C00007878,ID,110183200112241262,北京公安局,北京,2025-05-10 10:54:36,1
C00007879,ID,320102198906014185,江苏公安局,江苏,2025-01-31 15:02:57,1
C00007880,ID,350174198302096009,福建公安局,福建,2025-02-28 21:31:10,1
C00007881,ID,370192200010264214,山东公安局,山东,2025-01-20 22:55:24,1
C00007882,ID,610116200110027383,陕西公安局,陕西,2025-02-05 16:35:50,1
C00007883,ID,36011619990615054X,江西公安局,江西,2025-02-08 16:46:27,1
C00007884,ID,320150199207035898,江苏公安局,江苏,2025-03-28 20:01:57,1
C00007885,ID,220174200504220865,吉林公安局,吉林,2025-04-05 14:08:08,1
C00007886,ID,500163200203165418,重庆公安局,重庆,2025-02-01 21:44:21,1
C00007887,ID,310162198307243917,上海公安局,上海,2025-01-22 02:55:36,1
C00007888,ID,510110198506106000,四川公安局,四川,2025-05-13 18:40:58,1
C00007889,ID,130130198502258001,河北公安局,河北,2025-01-10 22:06:54,1
C00007890,ID,510190198406045484,四川公安局,四川,2025-05-30 17:07:24,1
C00007891,ID,430170200403200607,湖南公安局,湖南,2025-04-15 18:19:59,1
C00007892,ID,370178200205095898,山东公安局,山东,2025-01-01 13:36:12,1
C00007893,ID,330125200601256868,浙江公安局,浙江,2025-05-03 20:32:38,1
C00007894,ID,610150198305185640,陕西公安局,陕西,2025-02-28 21:14:39,1
C00007895,ID,310124198305063869,上海公安局,上海,2025-03-16 07:15:59,1
C00007896,ID,510137199211246318,四川公安局,四川,2025-06-03 15:23:36,1
C00007897,ID,110193198905197129,北京公安局,北京,2025-01-17 10:28:39,1
C00007898,ID,420187199708279387,湖北公安局,湖北,2025-05-12 20:36:21,1
C00007899,ID,440172199102264462,广东公安局,广东,2025-02-07 22:37:54,1
C00007900,ID,410103199407014175,河南公安局,河南,2025-01-30 15:06:44,1
C00007901,ID,420112199008096810,湖北公安局,湖北,2025-05-12 12:29:23,1
C00007902,ID,410197198808270466,河南公安局,河南,2025-05-08 14:14:37,1
C00007903,ID,370158199804081403,山东公安局,山东,2025-01-16 01:06:17,1
C00007904,ID,130126198711121699,河北公安局,河北,2025-05-18 19:48:01,1
C00007905,ID,130154200004272987,河北公安局,河北,2025-04-08 21:15:40,1
C00007906,ID,210146199908012218,辽宁公安局,辽宁,2025-05-04 03:01:53,1
C00007907,ID,330114198402112651,浙江公安局,浙江,2025-05-10 13:08:29,1
C00007908,ID,430161199407203328,湖南公安局,湖南,2025-02-04 22:40:00,1
C00007909,ID,420132200204274654,湖北公安局,湖北,2025-03-20 16:07:57,1
C00007910,ID,350147199011223990,福建公安局,福建,2025-01-22 12:38:11,1
C00007911,ID,61017619850308924X,陕西公安局,陕西,2025-01-13 14:38:15,1
C00007912,ID,330189199210088517,浙江公安局,浙江,2025-01-26 23:14:38,1
C00007913,ID,510129198701223472,四川公安局,四川,2025-01-15 13:14:44,1
C00007914,ID,360121198804010649,江西公安局,江西,2025-03-31 21:36:10,1
C00007915,ID,420167199209184660,湖北公安局,湖北,2025-01-10 22:30:07,1
C00007916,ID,370109198707268709,山东公安局,山东,2025-02-09 06:50:42,1
C00007917,ID,360161199710143825,江西公安局,江西,2025-02-13 00:15:14,1
C00007918,ID,230160200203040397,黑龙江公安局,黑龙江,2025-02-23 17:14:58,1
C00007919,ID,320127200401166842,江苏公安局,江苏,2025-03-23 14:07:57,1
C00007920,ID,500172199508282210,重庆公安局,重庆,2025-03-02 13:27:43,1
C00007921,ID,370165199204031393,山东公安局,山东,2025-03-14 19:29:45,1
C00007922,ID,320190198301161213,江苏公安局,江苏,2025-01-01 14:32:44,1
C00007923,ID,61019219741223681X,陕西公安局,陕西,2025-04-05 02:14:43,1
C00007924,ID,350143197902254454,福建公安局,福建,2025-02-06 22:27:44,1
C00007925,ID,110117199607094883,北京公安局,北京,2025-01-09 09:13:11,1
C00007926,ID,410139199807123764,河南公安局,河南,2025-05-21 16:07:01,1
C00007927,ID,350182199712077024,福建公安局,福建,2025-04-14 20:58:47,1
C00007928,ID,33014619740704579X,浙江公安局,浙江,2025-01-10 13:03:27,1
C00007929,ID,410126200101028718,河南公安局,河南,2025-03-31 14:33:09,1
C00007930,ID,440190199205139958,广东公安局,广东,2025-05-10 15:19:40,1
C00007931,ID,130125199511108068,河北公安局,河北,2025-02-06 21:24:40,1
C00007932,ID,360196199708085128,江西公安局,江西,2025-04-01 22:01:47,1
C00007933,ID,360122200106219783,江西公安局,江西,2025-01-11 20:33:13,1
C00007934,ID,500187200110021248,重庆公安局,重庆,2025-06-17 20:58:46,1
C00007935,ID,320147198910140590,江苏公安局,江苏,2025-02-14 21:21:36,1
C00007936,ID,110139199204272911,北京公安局,北京,2025-04-15 22:48:43,1
C00007937,ID,130159199810252215,河北公安局,河北,2025-01-19 13:32:15,1
C00007938,ID,310144197605172267,上海公安局,上海,2025-02-19 20:52:34,1
C00007939,ID,420192198706289430,湖北公安局,湖北,2025-02-03 13:34:19,1
C00007940,ID,430135200304101604,湖南公安局,湖南,2025-01-16 23:25:56,1
C00007941,ID,32011420070306273X,江苏公安局,江苏,2025-04-26 20:25:47,1
C00007942,ID,410129199112167194,河南公安局,河南,2025-02-21 17:57:25,1
C00007943,ID,420187198809283807,湖北公安局,湖北,2025-05-21 12:15:24,1
C00007944,ID,420163200109094289,湖北公安局,湖北,2025-04-10 21:46:12,1
C00007945,ID,440183197211100926,广东公安局,广东,2025-05-10 13:31:44,1
C00007946,ID,530124199402132884,云南公安局,云南,2025-04-17 20:31:37,1
C00007947,ID,410130198302229123,河南公安局,河南,2025-04-25 22:37:05,1
C00007948,ID,210118198510244342,辽宁公安局,辽宁,2025-05-27 16:56:34,1
C00007949,ID,410141200302118262,河南公安局,河南,2025-04-13 14:22:44,1
C00007950,ID,130179199501287831,河北公安局,河北,2025-03-30 22:59:04,1
C00007951,ID,330168199509270231,浙江公安局,浙江,2025-06-21 20:29:01,1
C00007952,ID,320105200707267015,江苏公安局,江苏,2025-05-04 21:02:49,1
C00007953,ID,310157196705288571,上海公安局,上海,2025-02-28 21:00:32,1
C00007954,ID,530193197810245857,云南公安局,云南,2025-01-31 12:29:30,1
C00007955,ID,430137199312197447,湖南公安局,湖南,2025-04-29 17:24:50,1
C00007956,ID,320129199707275694,江苏公安局,江苏,2025-02-15 09:03:26,1
C00007957,ID,35016319870928896X,福建公安局,福建,2025-01-01 22:09:51,1
C00007958,ID,440106200201010881,广东公安局,广东,2025-01-11 12:12:04,1
C00007959,ID,370132199111191673,山东公安局,山东,2025-02-06 22:46:36,1
C00007960,ID,220165199608213537,吉林公安局,吉林,2025-01-31 12:17:43,1
C00007961,ID,130197198804015831,河北公安局,河北,2025-02-17 14:59:04,1
C00007962,ID,37015019870509377X,山东公安局,山东,2025-06-03 22:34:46,1
C00007963,ID,440129198705160431,广东公安局,广东,2025-05-23 12:20:24,1
C00007964,ID,11012619991126891X,北京公安局,北京,2025-01-15 21:17:38,1
C00007965,ID,420154199111038719,湖北公安局,湖北,2025-03-18 22:31:04,1
C00007966,ID,130107199103288343,河北公安局,河北,2025-06-02 20:06:58,1
C00007967,ID,42015020021016151X,湖北公安局,湖北,2025-05-04 22:28:27,1
C00007968,ID,360171199310124249,江西公安局,江西,2025-01-18 21:15:12,1
C00007969,ID,230177198701128073,黑龙江公安局,黑龙江,2025-02-11 13:22:12,1
C00007970,ID,610155199602107856,陕西公安局,陕西,2025-05-07 16:42:58,1
C00007971,ID,340193198501223987,安徽公安局,安徽,2025-04-29 13:06:11,1
C00007972,ID,370172198504245106,山东公安局,山东,2025-02-21 19:33:50,1
C00007973,ID,420191199806033908,湖北公安局,湖北,2025-05-05 13:38:24,1
C00007974,ID,320160200302158501,江苏公安局,江苏,2025-04-08 13:33:19,1
C00007975,ID,220143198502193993,吉林公安局,吉林,2025-01-02 13:08:00,1
C00007976,ID,41019419990717554X,河南公安局,河南,2025-02-06 09:09:42,1
C00007977,ID,370104198804258244,山东公安局,山东,2025-01-03 13:55:24,1
C00007978,ID,130169200008047853,河北公安局,河北,2025-06-17 21:12:11,1
C00007979,ID,410115199201232682,河南公安局,河南,2025-03-06 10:36:19,1
C00007980,ID,510150199703058242,四川公安局,四川,2025-02-06 02:37:15,1
C00007981,ID,110175199511050855,北京公安局,北京,2025-02-28 03:28:18,1
C00007982,ID,320186198004080447,江苏公安局,江苏,2025-02-13 18:43:22,1
C00007983,ID,310150199304076622,上海公安局,上海,2025-06-13 01:50:18,1
C00007984,ID,310180199610010566,上海公安局,上海,2025-02-13 23:44:26,1
C00007985,ID,440191200204065274,广东公安局,广东,2025-01-04 18:49:19,1
C00007986,ID,530177199806037982,云南公安局,云南,2025-01-24 11:03:38,1
C00007987,ID,370103199807238036,山东公安局,山东,2025-01-31 21:04:48,1
C00007988,ID,23013819890720513X,黑龙江公安局,黑龙江,2025-02-03 18:16:37,1
C00007989,ID,110157198505075784,北京公安局,北京,2025-04-03 13:49:16,1
C00007990,ID,500195199011174681,重庆公安局,重庆,2025-02-21 21:11:27,1
C00007991,ID,370128198905254577,山东公安局,山东,2025-03-31 13:27:08,1
C00007992,ID,430168199407056596,湖南公安局,湖南,2025-01-25 20:35:33,1
C00007993,ID,44019719811118132X,广东公安局,广东,2025-04-24 14:59:00,1
C00007994,ID,500186198410089475,重庆公安局,重庆,2025-03-06 21:40:27,1
C00007995,ID,23015020020304079X,黑龙江公安局,黑龙江,2025-04-01 13:39:54,1
C00007996,ID,320117199305226042,江苏公安局,江苏,2025-05-21 13:32:48,1
C00007997,ID,370198199609225118,山东公安局,山东,2025-01-13 17:30:01,1
C00007998,ID,370118198505037650,山东公安局,山东,2025-04-24 13:09:57,1
C00007999,ID,440148199009284469,广东公安局,广东,2025-01-30 21:29:34,1
C00008000,ID,410155198403239870,河南公安局,河南,2025-03-01 02:31:07,1
C00008001,ID,360120198603258027,江西公安局,江西,2025-03-19 23:40:15,1
C00008002,ID,440164200404167014,广东公安局,广东,2025-01-24 20:54:05,1
C00008003,ID,130150199109129289,河北公安局,河北,2025-03-05 23:28:16,1
C00008004,ID,500174198611250952,重庆公安局,重庆,2025-01-25 10:22:23,1
C00008005,ID,410163199607021034,河南公安局,河南,2025-03-24 16:07:57,1
C00008006,ID,440192199111202760,广东公安局,广东,2025-03-25 16:42:32,1
C00008007,ID,210117200012057206,辽宁公安局,辽宁,2025-02-07 12:45:16,1
C00008008,ID,340155199709060810,安徽公安局,安徽,2025-06-07 18:26:24,1
C00008009,ID,210171199612162248,辽宁公安局,辽宁,2025-01-22 15:44:22,1
C00008010,ID,350140198101216445,福建公安局,福建,2025-03-09 06:32:47,1
C00008011,ID,610135200306102786,陕西公安局,陕西,2025-01-17 14:15:30,1
C00008012,ID,440161198903217937,广东公安局,广东,2025-03-22 13:34:31,1
C00008013,ID,440114200211097204,广东公安局,广东,2025-01-30 13:53:33,1
C00008014,ID,320181200004023942,江苏公安局,江苏,2025-02-08 13:02:09,1
C00008015,ID,410136199009216027,河南公安局,河南,2025-04-15 19:51:53,1
C00008016,ID,110149199212202123,北京公安局,北京,2025-04-30 18:27:00,1
C00008017,ID,340153199610250902,安徽公安局,安徽,2025-01-20 21:37:03,1
C00008018,ID,130122200508066166,河北公安局,河北,2025-01-11 21:30:32,1
C00008019,ID,220176197810270738,吉林公安局,吉林,2025-03-14 21:32:57,1
C00008020,ID,410118199205137964,河南公安局,河南,2025-05-21 12:27:19,1
C00008021,ID,210140199311122643,辽宁公安局,辽宁,2025-02-23 13:41:40,1
C00008022,ID,410106200501107137,河南公安局,河南,2025-01-20 21:15:34,1
C00008023,ID,330158198111229282,浙江公安局,浙江,2025-01-04 13:33:34,1
C00008024,ID,32011119830120146X,江苏公安局,江苏,2025-05-09 14:15:58,1
C00008025,ID,410171199903135466,河南公安局,河南,2025-02-04 20:39:16,1
C00008026,ID,210195199203277440,辽宁公安局,辽宁,2025-02-10 13:21:30,1
C00008027,ID,330165199812206735,浙江公安局,浙江,2025-01-07 21:47:40,1
